start_station_name,end_station_name,start_date,end_date,duration_sec,bike_number,subscriber_type,trip
San Jose Diridon Caltrain Station,Japantown,2013-09-27 15:48:00.000000 UTC,2013-09-27 16:06:00.000000 UTC,1060,99,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2016-05-07 14:47:00.000000 UTC,2016-05-07 15:19:00.000000 UTC,1912,673,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2015-01-23 17:18:00.000000 UTC,2015-01-23 17:35:00.000000 UTC,985,228,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2013-09-11 18:06:00.000000 UTC,2013-09-11 18:20:00.000000 UTC,842,102,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2016-05-14 00:15:00.000000 UTC,2016-05-14 00:26:00.000000 UTC,689,714,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2014-04-02 17:12:00.000000 UTC,2014-04-02 17:27:00.000000 UTC,886,67,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2014-03-28 19:37:00.000000 UTC,2014-03-28 19:52:00.000000 UTC,925,158,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2014-03-25 19:16:00.000000 UTC,2014-03-25 19:31:00.000000 UTC,880,127,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2016-05-21 20:09:00.000000 UTC,2016-05-21 20:22:00.000000 UTC,745,667,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2013-11-07 17:00:00.000000 UTC,2013-11-07 17:40:00.000000 UTC,2416,667,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2015-08-23 13:56:00.000000 UTC,2015-08-23 14:19:00.000000 UTC,1369,38,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2016-05-07 20:23:00.000000 UTC,2016-05-07 20:48:00.000000 UTC,1484,708,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2014-03-31 23:12:00.000000 UTC,2014-03-31 23:23:00.000000 UTC,698,665,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2013-11-29 23:57:00.000000 UTC,2013-11-30 00:09:00.000000 UTC,665,20,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2016-02-17 17:33:00.000000 UTC,2016-02-17 17:47:00.000000 UTC,872,124,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2014-08-22 14:42:00.000000 UTC,2014-08-22 15:07:00.000000 UTC,1496,648,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2016-04-07 19:46:00.000000 UTC,2016-04-07 20:01:00.000000 UTC,909,232,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2013-09-30 01:26:00.000000 UTC,2013-09-30 01:48:00.000000 UTC,1362,90,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2015-01-21 19:21:00.000000 UTC,2015-01-21 19:37:00.000000 UTC,948,110,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2015-08-27 18:52:00.000000 UTC,2015-08-27 19:08:00.000000 UTC,994,95,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2016-05-07 20:19:00.000000 UTC,2016-05-07 20:48:00.000000 UTC,1710,70,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2014-03-27 18:17:00.000000 UTC,2014-03-27 18:31:00.000000 UTC,827,688,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2013-09-23 02:23:00.000000 UTC,2013-09-23 02:36:00.000000 UTC,764,26,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2014-02-08 15:05:00.000000 UTC,2014-02-08 15:28:00.000000 UTC,1406,185,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2014-01-31 15:49:00.000000 UTC,2014-01-31 16:09:00.000000 UTC,1250,50,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2016-06-07 16:09:00.000000 UTC,2016-06-07 16:31:00.000000 UTC,1309,117,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2016-05-07 20:19:00.000000 UTC,2016-05-07 20:49:00.000000 UTC,1748,294,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2014-04-01 19:14:00.000000 UTC,2014-04-01 19:27:00.000000 UTC,802,45,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2015-04-16 19:57:00.000000 UTC,2015-04-16 20:24:00.000000 UTC,1628,178,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2015-07-11 12:07:00.000000 UTC,2015-07-11 12:23:00.000000 UTC,960,680,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2015-10-27 19:20:00.000000 UTC,2015-10-27 19:36:00.000000 UTC,993,162,Customer,2_9
San Jose Diridon Caltrain Station,Japantown,2013-09-23 18:18:00.000000 UTC,2013-09-23 22:29:00.000000 UTC,15024,303,Customer,2_9
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-12-06 14:47:00.000000 UTC,2013-12-06 15:10:00.000000 UTC,1397,152,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-09-18 16:52:00.000000 UTC,2014-09-18 17:00:00.000000 UTC,467,23,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-07 10:15:00.000000 UTC,2016-05-08 09:17:00.000000 UTC,82896,155,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-07-14 20:07:00.000000 UTC,2016-07-14 20:24:00.000000 UTC,990,663,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-11-03 17:59:00.000000 UTC,2015-11-03 18:08:00.000000 UTC,506,190,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-03-27 09:48:00.000000 UTC,2014-03-27 09:55:00.000000 UTC,405,218,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-09-01 15:47:00.000000 UTC,2013-09-01 15:59:00.000000 UTC,689,680,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-18 16:30:00.000000 UTC,2016-05-18 16:40:00.000000 UTC,604,654,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-11-16 14:38:00.000000 UTC,2013-11-16 14:46:00.000000 UTC,467,183,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-01-10 20:16:00.000000 UTC,2015-01-10 20:43:00.000000 UTC,1570,251,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-10-03 16:52:00.000000 UTC,2015-10-03 17:01:00.000000 UTC,538,150,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-12-31 15:05:00.000000 UTC,2014-12-31 15:16:00.000000 UTC,637,682,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-12-06 14:47:00.000000 UTC,2013-12-06 15:10:00.000000 UTC,1383,216,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-12-03 05:37:00.000000 UTC,2013-12-03 05:42:00.000000 UTC,301,183,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-03-20 17:13:00.000000 UTC,2016-03-20 17:27:00.000000 UTC,879,18,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-09-19 18:56:00.000000 UTC,2013-09-19 19:04:00.000000 UTC,446,667,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-04-09 16:22:00.000000 UTC,2014-04-09 16:34:00.000000 UTC,753,31,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-04-07 19:57:00.000000 UTC,2016-04-07 20:08:00.000000 UTC,644,11,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-02-05 10:59:00.000000 UTC,2014-02-05 11:07:00.000000 UTC,498,209,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-11-15 20:10:00.000000 UTC,2013-11-15 20:19:00.000000 UTC,504,69,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-06-14 17:05:00.000000 UTC,2015-06-14 18:41:00.000000 UTC,5775,174,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-04-11 17:07:00.000000 UTC,2014-04-11 17:17:00.000000 UTC,594,668,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-10-18 16:08:00.000000 UTC,2013-10-18 16:16:00.000000 UTC,475,709,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-03-29 22:19:00.000000 UTC,2016-03-29 22:26:00.000000 UTC,387,18,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-12-11 12:40:00.000000 UTC,2013-12-11 12:51:00.000000 UTC,681,660,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-06-11 08:02:00.000000 UTC,2016-06-11 08:12:00.000000 UTC,599,124,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-12 18:05:00.000000 UTC,2016-05-12 18:16:00.000000 UTC,620,205,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-07-17 21:13:00.000000 UTC,2015-07-18 15:17:00.000000 UTC,65038,150,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-01-10 22:15:00.000000 UTC,2014-01-10 22:26:00.000000 UTC,652,83,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-06-29 13:42:00.000000 UTC,2015-06-29 14:00:00.000000 UTC,1058,174,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-19 12:00:00.000000 UTC,2016-05-19 12:11:00.000000 UTC,650,225,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-18 23:07:00.000000 UTC,2016-05-18 23:14:00.000000 UTC,406,162,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-08-29 22:07:00.000000 UTC,2013-08-29 22:18:00.000000 UTC,643,664,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-07-14 20:07:00.000000 UTC,2016-07-14 20:23:00.000000 UTC,948,117,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-03-21 11:52:00.000000 UTC,2015-03-21 12:09:00.000000 UTC,998,131,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-07-26 08:38:00.000000 UTC,2014-07-26 09:48:00.000000 UTC,4190,226,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-06-12 17:32:00.000000 UTC,2014-06-12 17:41:00.000000 UTC,503,190,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-11-19 15:49:00.000000 UTC,2013-11-19 15:57:00.000000 UTC,474,140,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-10-06 09:11:00.000000 UTC,2013-10-06 09:38:00.000000 UTC,1614,174,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-01-12 13:06:00.000000 UTC,2014-01-12 13:16:00.000000 UTC,598,200,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-05-13 18:12:00.000000 UTC,2014-05-13 18:20:00.000000 UTC,513,711,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-04-01 10:23:00.000000 UTC,2015-04-01 10:34:00.000000 UTC,650,690,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-04-25 16:08:00.000000 UTC,2015-04-25 16:32:00.000000 UTC,1413,147,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-02-05 08:22:00.000000 UTC,2014-02-05 08:31:00.000000 UTC,524,135,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-08-09 16:29:00.000000 UTC,2015-08-09 16:37:00.000000 UTC,495,176,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-19 12:01:00.000000 UTC,2016-05-19 12:12:00.000000 UTC,650,232,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-05-03 13:33:00.000000 UTC,2015-05-03 14:03:00.000000 UTC,1837,242,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-11-27 16:34:00.000000 UTC,2013-11-27 16:52:00.000000 UTC,1044,143,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-02-21 23:20:00.000000 UTC,2015-02-22 00:03:00.000000 UTC,2572,105,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-17 17:40:00.000000 UTC,2016-05-17 17:49:00.000000 UTC,531,104,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-10-25 13:57:00.000000 UTC,2014-10-25 14:09:00.000000 UTC,681,127,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-03-22 16:09:00.000000 UTC,2014-03-22 16:16:00.000000 UTC,457,200,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-07-28 17:20:00.000000 UTC,2014-07-28 17:40:00.000000 UTC,1149,164,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-10-08 17:08:00.000000 UTC,2013-10-08 17:17:00.000000 UTC,592,200,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-03-15 09:43:00.000000 UTC,2014-03-15 09:52:00.000000 UTC,544,680,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-06-29 13:42:00.000000 UTC,2015-06-29 14:00:00.000000 UTC,1071,47,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-10-11 14:51:00.000000 UTC,2013-10-11 14:59:00.000000 UTC,444,183,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-10-06 12:02:00.000000 UTC,2013-10-06 12:11:00.000000 UTC,543,706,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-03-25 14:32:00.000000 UTC,2016-03-25 14:51:00.000000 UTC,1130,706,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-01-12 13:06:00.000000 UTC,2014-01-12 13:17:00.000000 UTC,625,117,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-10-07 17:19:00.000000 UTC,2013-10-07 17:26:00.000000 UTC,427,28,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-10-13 10:30:00.000000 UTC,2013-10-13 10:36:00.000000 UTC,374,293,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-27 17:13:00.000000 UTC,2016-05-27 18:01:00.000000 UTC,2869,207,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-04-04 07:14:00.000000 UTC,2015-04-04 07:23:00.000000 UTC,537,241,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-10-28 13:32:00.000000 UTC,2013-10-28 13:49:00.000000 UTC,1028,710,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-07-14 20:12:00.000000 UTC,2016-07-14 20:23:00.000000 UTC,680,642,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-10-17 17:40:00.000000 UTC,2013-10-17 17:45:00.000000 UTC,335,40,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-03-20 17:12:00.000000 UTC,2016-03-20 17:27:00.000000 UTC,903,81,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-03-25 00:45:00.000000 UTC,2016-03-25 00:51:00.000000 UTC,345,683,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-07-11 22:54:00.000000 UTC,2014-07-12 19:35:00.000000 UTC,74443,175,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-11-15 20:09:00.000000 UTC,2013-11-15 20:19:00.000000 UTC,575,668,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-04-26 16:44:00.000000 UTC,2014-04-26 18:47:00.000000 UTC,7390,685,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-05-08 09:42:00.000000 UTC,2014-05-08 09:52:00.000000 UTC,580,156,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-03-28 13:53:00.000000 UTC,2016-03-28 14:08:00.000000 UTC,903,60,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-17 17:40:00.000000 UTC,2016-05-17 17:49:00.000000 UTC,554,249,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-03-19 18:48:00.000000 UTC,2015-03-19 19:08:00.000000 UTC,1230,10,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-10-25 13:55:00.000000 UTC,2014-10-25 14:09:00.000000 UTC,840,17,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-02-21 20:05:00.000000 UTC,2016-02-21 20:13:00.000000 UTC,482,88,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-02-04 09:28:00.000000 UTC,2014-02-04 09:37:00.000000 UTC,543,129,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-18 16:09:00.000000 UTC,2016-05-18 16:18:00.000000 UTC,521,81,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-18 14:30:00.000000 UTC,2016-05-18 14:39:00.000000 UTC,557,17,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-10-13 10:27:00.000000 UTC,2013-10-13 10:36:00.000000 UTC,542,69,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-09 19:55:00.000000 UTC,2016-05-09 20:06:00.000000 UTC,618,90,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-07-26 08:38:00.000000 UTC,2014-07-26 19:21:00.000000 UTC,38567,108,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-10-16 16:01:00.000000 UTC,2013-10-16 16:08:00.000000 UTC,424,152,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-07-14 20:13:00.000000 UTC,2016-07-14 20:23:00.000000 UTC,603,38,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-07-21 07:43:00.000000 UTC,2015-07-21 07:51:00.000000 UTC,451,304,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-10-06 09:14:00.000000 UTC,2013-10-06 09:38:00.000000 UTC,1474,656,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2013-09-01 15:48:00.000000 UTC,2013-09-01 15:59:00.000000 UTC,647,37,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-11-29 18:05:00.000000 UTC,2015-11-29 18:33:00.000000 UTC,1732,295,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-04-26 16:44:00.000000 UTC,2014-04-26 18:47:00.000000 UTC,7424,67,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-03-13 17:14:00.000000 UTC,2015-03-13 17:32:00.000000 UTC,1056,669,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-01-27 07:43:00.000000 UTC,2014-01-27 07:50:00.000000 UTC,438,202,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-01-13 08:58:00.000000 UTC,2016-01-13 09:06:00.000000 UTC,494,89,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-17 17:40:00.000000 UTC,2016-05-17 17:49:00.000000 UTC,577,152,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-03-15 09:43:00.000000 UTC,2014-03-15 09:52:00.000000 UTC,538,180,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-01-27 07:42:00.000000 UTC,2014-01-27 07:50:00.000000 UTC,465,177,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-06-20 12:24:00.000000 UTC,2015-06-20 12:34:00.000000 UTC,562,32,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-03-28 13:55:00.000000 UTC,2016-03-28 14:09:00.000000 UTC,807,232,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-07-23 07:48:00.000000 UTC,2015-07-23 07:54:00.000000 UTC,400,54,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-19 12:00:00.000000 UTC,2016-05-19 12:11:00.000000 UTC,631,28,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-03-30 21:14:00.000000 UTC,2016-03-30 21:22:00.000000 UTC,454,55,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-17 17:39:00.000000 UTC,2016-05-17 17:49:00.000000 UTC,587,43,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-18 16:30:00.000000 UTC,2016-05-18 16:40:00.000000 UTC,568,25,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-19 12:01:00.000000 UTC,2016-05-19 12:11:00.000000 UTC,610,702,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-12-31 15:05:00.000000 UTC,2014-12-31 15:15:00.000000 UTC,592,692,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-05-18 16:30:00.000000 UTC,2016-05-18 16:40:00.000000 UTC,614,155,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2014-07-28 17:16:00.000000 UTC,2014-07-28 17:39:00.000000 UTC,1392,112,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-02-21 23:21:00.000000 UTC,2015-02-22 00:03:00.000000 UTC,2555,706,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-06-20 16:49:00.000000 UTC,2015-06-20 17:01:00.000000 UTC,684,138,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2015-04-25 16:08:00.000000 UTC,2015-04-25 16:32:00.000000 UTC,1425,253,Customer,3_2
San Jose Civic Center,San Jose Diridon Caltrain Station,2016-04-07 17:53:00.000000 UTC,2016-04-07 18:26:00.000000 UTC,1994,119,Customer,3_2
San Jose Civic Center,San Jose Civic Center,2014-07-03 11:19:00.000000 UTC,2014-07-03 14:10:00.000000 UTC,10282,209,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-10-11 10:05:00.000000 UTC,2015-10-11 10:15:00.000000 UTC,627,696,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-16 13:54:00.000000 UTC,2014-07-16 14:33:00.000000 UTC,2364,159,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-04-10 09:21:00.000000 UTC,2015-04-10 11:22:00.000000 UTC,7256,64,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-09-04 12:09:00.000000 UTC,2015-09-04 13:06:00.000000 UTC,3406,660,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-01-09 11:13:00.000000 UTC,2016-01-09 11:43:00.000000 UTC,1759,168,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-06-10 09:05:00.000000 UTC,2015-06-10 09:39:00.000000 UTC,2093,692,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-07-09 15:40:00.000000 UTC,2014-07-09 16:00:00.000000 UTC,1195,685,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-01 15:41:00.000000 UTC,2014-06-01 17:44:00.000000 UTC,7357,644,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-04-30 12:39:00.000000 UTC,2015-04-30 13:11:00.000000 UTC,1889,119,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-02 07:19:00.000000 UTC,2016-06-02 07:51:00.000000 UTC,1925,124,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-11-03 11:44:00.000000 UTC,2013-11-03 12:32:00.000000 UTC,2830,700,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-10-07 12:29:00.000000 UTC,2013-10-08 12:38:00.000000 UTC,86890,118,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-22 11:53:00.000000 UTC,2014-06-22 13:25:00.000000 UTC,5562,150,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-04-19 14:09:00.000000 UTC,2014-04-19 16:57:00.000000 UTC,10098,41,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-03-03 07:20:00.000000 UTC,2015-03-03 07:49:00.000000 UTC,1747,36,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-18 07:40:00.000000 UTC,2014-09-18 08:31:00.000000 UTC,3060,23,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-14 08:40:00.000000 UTC,2014-09-14 09:13:00.000000 UTC,1995,42,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-10-29 18:35:00.000000 UTC,2015-10-29 21:32:00.000000 UTC,10609,685,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-11-16 08:51:00.000000 UTC,2014-11-16 09:45:00.000000 UTC,3255,131,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-26 12:48:00.000000 UTC,2014-10-26 13:31:00.000000 UTC,2588,14,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-09-22 01:39:00.000000 UTC,2014-09-22 03:17:00.000000 UTC,5886,82,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-04-03 13:15:00.000000 UTC,2014-04-03 14:50:00.000000 UTC,5705,683,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-01 06:55:00.000000 UTC,2016-06-01 07:22:00.000000 UTC,1638,701,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-29 06:24:00.000000 UTC,2016-06-29 06:48:00.000000 UTC,1450,671,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-09-04 12:09:00.000000 UTC,2015-09-04 13:05:00.000000 UTC,3406,304,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-05-24 15:15:00.000000 UTC,2015-05-24 15:51:00.000000 UTC,2191,93,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-06-05 18:05:00.000000 UTC,2015-06-05 18:35:00.000000 UTC,1843,245,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-11-05 12:28:00.000000 UTC,2014-11-05 15:19:00.000000 UTC,10282,105,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-06-06 08:38:00.000000 UTC,2014-06-06 08:40:00.000000 UTC,70,15,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-17 22:17:00.000000 UTC,2014-10-17 23:41:00.000000 UTC,5028,710,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-03-28 18:00:00.000000 UTC,2014-03-28 20:09:00.000000 UTC,7719,701,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2013-09-06 13:52:00.000000 UTC,2013-09-06 15:52:00.000000 UTC,7161,109,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-19 17:14:00.000000 UTC,2016-06-19 18:32:00.000000 UTC,4654,691,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-04-17 16:42:00.000000 UTC,2014-04-17 17:53:00.000000 UTC,4236,168,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2014-10-07 10:28:00.000000 UTC,2014-10-07 10:53:00.000000 UTC,1480,307,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2016-06-30 10:56:00.000000 UTC,2016-06-30 13:16:00.000000 UTC,8384,691,Customer,3_3
San Jose Civic Center,San Jose Civic Center,2015-03-28 11:28:00.000000 UTC,2015-03-28 12:35:00.000000 UTC,4053,40,Customer,3_3
