institution,org_name,region,location,city,state_province,country,website,sourcewatch_page_url,lat,lon
atlas,INTERNATIONAL DEVELOPMENT ENTERPRISES (INDIA),Asia,"New Delhi, India",New Delhi,,,,https://web.archive.org/web/20050909044119/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=679,28.6139,77.209
atlas,INTERNATIONAL POLICY NETWORK,Europe,"London, UK",London,,,,https://web.archive.org/web/20050909044119/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=469,51.5074,-0.1278
atlas,INTERNATIONAL SOCIETY FOR INDIVIDUAL LIBERTY,North America,"Benicia, CA USA",Benicia,CA,,,https://web.archive.org/web/20050909044119/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=465,38.1,-122.1
atlas,INTERNET EDUCATION EXCHANGE,North America,"Scottsdale, AZ USA",Scottsdale,AZ,,,https://web.archive.org/web/20050909044119/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=597,33.4942,-111.9261
atlas,"IRAQI INSTITUTE FOR LAW, LIBERTY AND PROSPERITY",Middle East,"', Iraq",,,,,https://web.archive.org/web/20050909044119/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=650,,
atlas,ISLAMIC FREE MARKET INSTITUTE FOUNDATION,North America,"Washington, DC USA",Washington,DC,,,https://web.archive.org/web/20050909044119/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=429,38.89511,-77.03637
atlas,ISRAEL CENTER FOR SOCIAL AND ECONOMIC PROGRESS,Middle East,"Mevasseret Zion, ISRAEL",Mevasseret Zion,,,,https://web.archive.org/web/20050909044119/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=271,31.75,35.1
atlas,ISTITUTO ACTON,Europe,"00186 Roma, ITALY",00186 Roma,,,,https://web.archive.org/web/20050909044119/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=272,41.9028,12.4964
atlas,ISTITUTO BRUNO LEONI,Europe,"Torino, Italy",Torino,,,,https://web.archive.org/web/20050909044119/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=464,45.0703,7.6869
atlas,JAAN TONISSONI INSTITUTE,Europe,"Tallinn, ESTONIA",Tallinn,,,,https://web.archive.org/web/20050909222552/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=273,59.4372,24.7536
atlas,JAMES MADISON INSTITUTE,North America,"Tallahassee, FL USA",Tallahassee,FL,,,https://web.archive.org/web/20050909222552/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=274,30.4383,-84.2807
atlas,JERUSALEM INSTITUTE FOR MARKET STUDIES,Middle East,"Jerusalem, Israel",Jerusalem,,,,https://web.archive.org/web/20050909222552/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=577,31.7683,35.2137
atlas,JOHN LOCKE FOUNDATION,North America,"Raleigh, NC USA",Raleigh,NC,,,https://web.archive.org/web/20050909222552/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=275,35.7796,-78.6382
atlas,JOSIAH BARTLETT CENTER FOR PUBLIC POLICY,North America,"Concord, NH USA",Concord,NH,,,https://web.archive.org/web/20050909222552/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=278,43.2081,-71.5376
atlas,KANSAS POLICY RESEARCH INSTITUTE,North America,"Topeka, KS USA",Topeka,KS,,,https://web.archive.org/web/20050908090311/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=544,39.0483,-95.678
atlas,KENYA INSTITUTE OF PUBLIC POLICY RESEARCH AND ANALYSIS,Africa,"Nairobi, Kenya",Nairobi,,,,https://web.archive.org/web/20050908090311/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=507,-1.286389,36.817223
atlas,LANDMARK LEGAL FOUNDATION,North America,"Kansas City, MO USA",Kansas City,MO,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=282,39.0997,-94.5786
atlas,LEADERSHIP INSTITUTE,North America,"Arlington, VA USA",Arlington,VA,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=285,38.8833,-77.1068
atlas,LIBERAL GROUP- KERALA,Asia,"Kottayam, Ke India",Kottayam,Kerala,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=534,9.5916,76.5228
atlas,LIBERAL NETWORK EUROPE,Europe,"n/a, Bulgaria",,,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=497,,
atlas,LIBERALES INSTITUT SWITZERLAND,Europe,"Zurich, SWITZERLAND",Zurich,,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=288,47.376886,8.541694
atlas,LIBERALNI INSTITUT,Europe,"Prague-1, CZECH REPUBLIC",Prague-1,,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=290,50.0755,14.4378
atlas,LIBERTAD Y DESARROLLO,Latin America,"Santiago, CHILE",Santiago,,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=261,-33.4489,-70.6693
atlas,LIBERTAS,Europe,"Copenhagen, Denmark",Copenhagen,,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=590,55.6761,12.5683
atlas,LIBERTY CENTER,Asia,"Ulaanbaatar, Mongolia",Ulaanbaatar,,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=573,47.8864,106.9057
atlas,LIBERTY FUND,North America,"Indianapolis, IN USA",Indianapolis,IN,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=291,39.7684,-86.1581
atlas,LIBERTY INSTITUTE (INDIA),Asia,"Dwarka, New Delhi, INDIA","Dwarka, New Delhi",,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=4,28.5706,77.067
atlas,LIBERTY NET,Europe,"Pireus, Greece",Pireus,,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=583,37.9474,23.6258
atlas,LICEO,Latin America,"Buenos Aires, Argentina",Buenos Aires,,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=488,-34.603684,-58.381559
atlas,LION ROCK INSTITUTE,Asia,"Hong Kong, China",Hong Kong,,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=641,22.3964,114.1099
atlas,LITHUANIAN FREE MARKET INSTITUTE,Europe,"Vilnius, LITHUANIA",Vilnius,,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=294,54.6872,25.2797
atlas,LOCKE INSTITUTE,North America,"Fairfax, VA USA",Fairfax,VA,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=478,38.8462,-77.3064
atlas,LUDWIG VON MISES INSTITUTE EUROPE,Europe,"Leuven, BELGIUM",Leuven,,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=141,50.8798,4.7009
atlas,LUDWIG VON MISES INSTITUTE- ROMANIA,Europe,"Bucuresti, Romania",Bucuresti,,,,https://web.archive.org/web/20050222205812/http://atlasusa.org/directory/institute_profile.php?refer=directory&org_id=455,44.4268,26.1025
atlas,MACKINAC CENTER FOR PUBLIC POLICY,North America,"Midland, MI USA",Midland,MI,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=7,43.6156,-84.2478
atlas,MAINE CONSERVATION RIGHTS INSTITUTE,North America,"Island Falls, ME USA",Island Falls,ME,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=297,46.1003,-68.3005
atlas,MAINE HERITAGE POLICY CENTER,North America,"Portland, ME USA",Portland,ME,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=599,43.6615,-70.2553
atlas,MAINE PUBLIC POLICY INSTITUTE,North America,"Bangor, ME USA",Bangor,ME,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=298,44.8012,-68.7778
atlas,MAKING OUR ECONOMY RIGHT,Asia,"Dhaka, BANGLADESH",Dhaka,,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=299,23.8103,90.4125
atlas,MANHATTAN INSTITUTE FOR POLICY RESEARCH,North America,"New York, NY USA",New York,NY,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=300,40.7128,-74.006
atlas,MARKEDSCENTRET,Europe,"Virum, Denmark",Virum,,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=562,55.7702,12.5086
atlas,MARYLAND PUBLIC POLICY INSTITUTE,North America,"Germantown, MD USA",Germantown,MD,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=302,39.1732,-77.2719
atlas,MAXIM INSTITUTE,Oceania,"Hillsborough, New Zealand",Hillsborough,,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=516,-41.0333,174.9667
atlas,MEDIA RESEARCH CENTER,North America,"Alexandria, VA USA",Alexandria,VA,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=425,38.8048,-77.0469
atlas,MERCATUS CENTER,North America,"Fairfax, VA USA",Fairfax,VA,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=303,38.8462,-77.3064
atlas,MILTON & ROSE D. FRIEDMAN FOUNDATION,North America,"Indianapolis, IN USA",Indianapolis,IN,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=304,39.7684,-86.1581
atlas,MINARET OF FREEDOM INSTITUTE,North America,"Bethesda, MD USA",Bethesda,MD,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=305,38.9806,-77.1005
atlas,MINIMAL GOVERNMENT,Asia,"Makati City, Me Philippines","Makati City, Me",,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=636,14.5549,121.0244
atlas,MISSOURI THINK TANK,North America,"St. Louis, MO USA",St. Louis,MO,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=646,38.627,-90.199
atlas,MONT PELERIN SOCIETY,North America,"Alexandria, VA USA",Alexandria,VA,,,https://web.archive.org/web/20050930074207/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=509,38.8048,-77.0469
atlas,NASSAU INSTITUTE,Latin America,"Nassau, BAHAMAS",Nassau,,,,https://web.archive.org/web/20050930085006/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=215,25.0343,-77.3963
atlas,NATIONAL CENTER FOR POLICY ANALYSIS,North America,"Dallas, TX USA",Dallas,TX,,,https://web.archive.org/web/20050930085006/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=311,32.7767,-96.797
atlas,NATIONAL ECONOMIC RESEARCH INSTITUTE,Asia,"Beijing, CHINA",Beijing,,,,https://web.archive.org/web/20050930085006/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=316,39.9042,116.4074
atlas,NATIONAL FOUNDATION FOR FAMILY RESEARCH EDUCATION,North America,"Calgary, AB CANADA",Calgary,Alberta,,,https://web.archive.org/web/20050930085006/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=317,51.0447,-114.0719
atlas,NATIONAL WILDERNESS INSTITUTE,North America,"Washington, DC USA",Washington,DC,,,https://web.archive.org/web/20050930085006/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=319,38.89511,-77.03637
atlas,NEVADA POLICY RESEARCH INSTITUTE,North America,"Las Vegas, NV USA",Las Vegas,NV,,,https://web.archive.org/web/20050930085006/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=320,36.1699,-115.1398
atlas,NEW ECONOMIC SCHOOL-GEORGIA,Europe,"Tbilisi, Georgia",Tbilisi,,,,https://web.archive.org/web/20050930085006/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=602,41.7151,44.8271
atlas,NEW ZEALAND BUSINESS ROUNDTABLE,Oceania,"Wellington, New Zealand",Wellington,,,,https://web.archive.org/web/20050930085006/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=611,-41.2865,174.7762
atlas,NOVA RES PUBLICA,Europe,"Milano, ITALY",Milano,,,,https://web.archive.org/web/20050930085006/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=325,45.4642,9.19
atlas,OKLAHOMA COUNCIL OF PUBLIC AFFAIRS INC.,North America,"Oklahoma City, OK USA",Oklahoma City,OK,,,https://web.archive.org/web/20050903211023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=326,35.4676,-97.5164
atlas,OPEN REPUBLIC INSTITUTE,Europe,"Dublin 4, IRELAND",Dublin 4,,,,https://web.archive.org/web/20050903211023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=375,53.3331,-6.2489
atlas,PACIFIC RESEARCH INSTIUTE FOR PUBLIC POLICY,North America,"San Francisco, CA USA",San Francisco,CA,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=328,37.7749,-122.4194
atlas,PARAGUAYAN CENTER FOR PROMOTION OF ECONOMIC FREEDOM AND SOCIAL JUSTICE,Latin America,"Asunción, Paraguay",Asunción,,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=510,-25.2637,-57.5759
atlas,PHILADELPHIA SOCIETY,North America,"Jerome, MI USA",Jerome,MI,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=435,42.1015,-85.5881
atlas,PHILANTHROPY ROUNDTABLE,North America,"Washington, DC USA",Washington,DC,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=431,38.89511,-77.03637
atlas,PIONEER INSTITUTE FOR PUBLIC POLICY RESEARCH,North America,"Boston, MA USA",Boston,MA,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=330,42.3601,-71.0589
atlas,POLISH LUDWIG VON MISES INSTITUTE,Europe,"Wroc³aw, Poland",Wrocław,,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=603,51.1079,17.0385
atlas,POLISH-AMERICAN FOUNDATION FOR ECONOMIC RESEARCH AND EDUCATION 'PRO PUBLICO BONO',North America,"Torrance, CA USA",Torrance,CA,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=517,33.8358,-118.3406
atlas,POLISH-AMERICAN FOUNDATION FOR ECONOMIC RESEARCH AND EDUCATION 'PRO PUBLICO BONO',North America,"Torrance, CA USA",Torrance,CA,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=517,33.8358,-118.3406
atlas,PRAGUE SECURITY STUDIES INSTITUTE,Europe,"Praha 1, Czech Republic",Praha 1,,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=551,50.08804,14.42076
atlas,PRIVATE SECTOR ORGANIZATION OF JAMAICA,Latin America,"Kingston, JAMAICA",Kingston,,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=333,17.9972,-76.7936
atlas,PROJECT EMPOWERMENT,Europe,"London, United Kingdom",London,,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=612,51.5074,-0.1278
atlas,PROJECT EMPOWERMENT,Europe,"London, United Kingdom",London,,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=612,51.5074,-0.1278
atlas,PROPERTY AND ENVIRONMENT RESEARCH CENTER,North America,"Bozeman, MT USA",Bozeman,MT,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=331,45.676,-111.0429
atlas,PUBLIC INTEREST INSTITUTE,North America,"Mt. Pleasant, IA USA",Mt. Pleasant,IA,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=337,40.9744,-91.5642
atlas,PUBLIC POLICY INSTITUTE,Europe,"Budapest, HUNGARY",Budapest,,,,https://web.archive.org/web/20050904224109/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=338,47.4979,19.0402
atlas,QUEREMOS ELEGIR,Latin America,"Caracas, Venezuela",Caracas,,,,https://web.archive.org/web/20050904185213/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=546,10.4915,-66.8983
atlas,REASON FOUNDATION,North America,"Los Angeles, CA USA",Los Angeles,CA,,,https://web.archive.org/web/20050907050132/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=340,34.0522,-118.2437
atlas,RED LIBERTAD,Latin America,"Rosario, ARGENTINA",Rosario,,,,https://web.archive.org/web/20050907050132/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=342,-32.9468,-60.6393
atlas,RESEARCH CENTER FOR ECONOMIC DEVELOPMENT,Middle East,"Beer-Sheva, Israel",Beer-Sheva,,,,https://web.archive.org/web/20050907050132/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=454,31.2518,34.7913
atlas,RESEARCH CENTER FOR ENTREPRENEURSHIP DEVELOPMENT,Asia,"Hanoi, Vietnam",Hanoi,,,,https://web.archive.org/web/20050907050132/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=659,21.0285,105.8542
atlas,RHODE ISLANDERS SPONSORING EDUCATION,North America,"Providence, RI United States",Providence,RI,,,https://web.archive.org/web/20050907050132/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=613,41.824,-71.4128
atlas,RIO GRANDE FOUNDATION,North America,"Tijeras, NM USA",Tijeras,NM,,,https://web.archive.org/web/20050907050132/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=343,35.0104,-106.4003
atlas,ROCKY MOUNTAIN ENTERPRISE INSTITUTE,North America,"Billings, MT USA",Billings,MT,,,https://web.archive.org/web/20050907050132/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=483,45.7833,-108.5007
atlas,ROMANIA THINK TANK,Europe,"Bucharest, Romania",Bucharest,,,,https://web.archive.org/web/20050907050132/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=568,44.4268,26.1025
atlas,ROMANIAN INSTITUTE FOR RECENT HISTORY,Europe,"Bucharest, Romania",Bucharest,,,,https://web.archive.org/web/20050907050132/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=608,44.4268,26.1025
atlas,SAGAMORE INSTITUTE FOR POLICY RESEARCH,North America,"Indianapolis, IN United States",Indianapolis,IN,,,https://web.archive.org/web/20050413050023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=660,39.7684,-86.1581
atlas,SCIENCE & ENVIRONMENTAL POLICY PROJECT,North America,"Arlington, VA USA",Arlington,VA,,,https://web.archive.org/web/20050413050023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=350,38.8833,-77.1068
atlas,SCIENTIFIC RESEARCH MISES CENTER,Europe,"Minsk, Belarus",Minsk,,,,https://web.archive.org/web/20050413050023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=596,53.9045,27.559
atlas,SHALEM CENTER,Middle East,"Jerusalem, ISRAEL",Jerusalem,,,,https://web.archive.org/web/20050413050023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=351,31.7683,35.2137
atlas,SHENANGO INSTITUTE FOR PUBLIC POLICY,North America,"Grove City, PA USA",Grove City,PA,,,https://web.archive.org/web/20050413050023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=352,41.1595,-80.0864
atlas,SHOW-ME INSTITUTE FOR PUBLIC POLICY,North America,"St. Louis, MO USA",St. Louis,MO,,,https://web.archive.org/web/20050413050023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=677,38.627,-90.199
atlas,SOCIAL AFFAIRS UNIT,Europe,"London, UK",London,,,,https://web.archive.org/web/20050413050023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=355,51.5074,-0.1278
atlas,SOS EDUCATION ASSOCIATION,Europe,"Paris, France",Paris,,,,https://web.archive.org/web/20050413050023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=549,48.8566,2.3522
atlas,SOUTH CAROLINA POLICY COUNCIL,North America,"Columbia, SC USA",Columbia,SC,,,https://web.archive.org/web/20050413050023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=360,34.0007,-81.0348
atlas,SOUTHEASTERN LEGAL FOUNDATION,North America,"Atlanta, GA USA",Atlanta,GA,,,https://web.archive.org/web/20050413050023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=361,33.749,-84.388
atlas,STATE POLICY NETWORK,North America,"Richmond, CA USA",Richmond,CA,,,https://web.archive.org/web/20050413050023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=5,37.9356,-122.3478
atlas,STOCKHOLM NETWORK,Europe,"London, United Kingdom",London,,,,https://web.archive.org/web/20050413050023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=506,51.5074,-0.1278
atlas,SUTHERLAND INSTITUTE,North America,"Salt Lake City, UT USA",Salt Lake City,UT,,,https://web.archive.org/web/20050413050023/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=364,40.7608,-111.891
atlas,TAIWAN INSTITUTE OF ECONOMIC RESEARCH,Asia,"TAIWAN, REPUBLIC OF CHINA",Taiwan,,,,https://web.archive.org/web/20050907141705/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=366,23.6978,120.9605
atlas,TENNESSEE CENTER FOR POLICY RESEARCH,North America,"Nashville, TN USA",Nashville,TN,,,https://web.archive.org/web/20050907141705/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=644,36.1627,-86.7816
atlas,TEXAS PUBLIC POLICY FOUNDATION,North America,"Austin, TX USA",Austin,TX,,,https://web.archive.org/web/20050907141705/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=372,30.2672,-97.7431
atlas,THAILAND DEVELOPMENT RESEARCH INSTITUTE,Asia,"Wangthonglang, Bangkok, THAILAND","Wangthonglang, Bangkok",,,,https://web.archive.org/web/20050907141705/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=373,13.7563,100.5705
atlas,THE BOSS,Asia,"', Nepal",,,,,https://web.archive.org/web/20050907141705/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=649,28.3949,84.124
atlas,THE BRUGES GROUP,Europe,"London, UK",London,,,,https://web.archive.org/web/20050907141705/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=595,51.5074,-0.1278
atlas,THOMAS JEFFERSON INSTITUTE FOR PUBLIC POLICY,North America,"Springfield, VA USA",Springfield,VA,,,https://web.archive.org/web/20050907141705/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=378,38.7916,-77.1875
atlas,TIMBRO,Europe,"Stockholm, SWEDEN",Stockholm,,,,https://web.archive.org/web/20050907141705/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=379,59.3293,18.0686
atlas,TOWARD TRADITION,North America,"Mercer Island, WA USA",Mercer Island,WA,,,https://web.archive.org/web/20050907141705/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=381,47.5805,-122.2265
atlas,UNIRULE INSTITUTE OF ECONOMICS,Asia,"Beijing, CHINA",Beijing,,,,https://web.archive.org/web/20050925130144/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=384,39.9042,116.4074
atlas,VERDAD COLOMBIA,Latin America,"Bogota, Cu Colombia",Bogota,,,,https://web.archive.org/web/20050905171759/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=624,4.611,-74.081
atlas,VIRGINIA INSTITUTE FOR PUBLIC POLICY,North America,"Potomac Falls, VA USA",Potomac Falls,VA,,,https://web.archive.org/web/20050905171759/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=6,39.0584,-77.3664
atlas,WASHINGTON POLICY CENTER,North America,"Seattle, WA USA",Seattle,WA,,,https://web.archive.org/web/20050909052421/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=414,47.6062,-122.3321
atlas,WISCONSIN POLICY RESEARCH INSTITUTE,North America,"Thiensville, WI USA",Thiensville,WI,,,https://web.archive.org/web/20050909052421/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=395,43.2331,-88.0484
atlas,YANKEE INSTITUTE FOR PUBLIC POLICY STUDIES,North America,"Hartford, CT USA",Hartford,CT,,,https://web.archive.org/web/20050413050100/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=396,41.7658,-72.6734
atlas,YOUNG BRITONS FOUNDATION,Europe,"London, United Kingdom",London,,,,https://web.archive.org/web/20050413050100/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=601,51.5074,-0.1278
atlas,ACADEMIA DE INVESTIGACION A.C.,Latin America,"Monterrey, Mexico",Monterrey,,,,https://web.archive.org/web/20031018092115/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=466,25.6866,-100.3161
atlas,ACTON INSTITUTE FOR THE STUDY OF RELIGION AND LIBERTY,North America,"Grand Rapids, MI USA",Grand Rapids,MI,,,https://web.archive.org/web/20031018092115/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=10,42.9634,-85.6681
atlas,ADAM SMITH INSTITUTE,Europe,"London, UK",London,,,,https://web.archive.org/web/20031018092115/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=11,51.5074,-0.1278
atlas,ADAM SMITH RESEARCH CENTRE,Europe,"Warsaw, POLAND",Warsaw,,,,https://web.archive.org/web/20031018092115/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=12,52.2297,21.0122
atlas,ADAM SMITH SOCIETY,Europe,"Milano, ITALY",Milano,,,,https://web.archive.org/web/20031018092115/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=13,45.4642,9.19
atlas,AGENCIA INTERAMERICANA DE PRENSA ECONOMICA,North America,"Boca Raton, FL USA",Boca Raton,FL,,,https://web.archive.org/web/20031018092115/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=423,26.3683,-80.1289
atlas,ALABAMA POLICY INSTITUTE,North America,"Birmingham, AL USA",Birmingham,AL,,,https://web.archive.org/web/20031018092115/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=16,33.5186,-86.8104
atlas,ALBANIAN CENTER FOR ECONOMIC RESEARCH,Europe,"Tirana, ALBANIA",Tirana,,,,https://web.archive.org/web/20031018092115/http://www.atlasusa.org/directory/institute_profile.php?refer=directory&org_id=17,41.3275,19.8189
