institution,org_name,region,location,city,state_province,country,website,sourcewatch_page_url
atlas,CENTRO DE ESTUDIOS DE LA REALIDAD ECONÓMICA Y SOCIAL (CERES),"LATIN AMERICA, México, and the CARIBBEAN",,Montevideo,,,http://www.ceres-uy.org/,
atlas,CENTRO DE ESTUDIOS ECONOMICO-SOCIALES (CEES),"LATIN AMERICA, México, and the CARIBBEAN",,Guatemala City,,,http://www.cees.org.gt/,
atlas,CENTRO DE ESTUDIOS JEAN FRANCOIS REVEL,"LATIN AMERICA, México, and the CARIBBEAN",,Montevideo,,,http://www.centrorevel.org.uy/,
atlas,CENTRO DE ESTUDIOS PÚBLICOS,"LATIN AMERICA, México, and the CARIBBEAN",,Santiago,,,http://www.cepchile.cl/,
atlas,CENTRO DE INVESTIGACION PARA EL DESARROLLO A.C.,"LATIN AMERICA, México, and the CARIBBEAN",,México DF,,,http://www.cidac.org/,
atlas,CENTRO DE INVESTIGACIONES DE INSTITUCIONES Y MERCADOS DE ARGENTINA (CIIMA),"LATIN AMERICA, México, and the CARIBBEAN",,Buenos Aires,,,http://ciima.org.ar/,
atlas,CENTRO DE INVESTIGACIONES ECONOMICAS NACIONALES (CIEN),"LATIN AMERICA, México, and the CARIBBEAN",,Guatemala City,,,http://www.cien.org.gt/,
atlas,CENTRO DE INVESTIGACIONES SOBRE LA LIBRE EMPRESA,"LATIN AMERICA, México, and the CARIBBEAN",,México DF,,,http://www.cisle.org.mx/,
atlas,CENTRO FOX,"LATIN AMERICA, México, and the CARIBBEAN",,México DF,,,http://www.centrofox.org.mx/,
atlas,CENTRO INTERDISCIPLINAR DE ETICA E ECONOMIA PERSONALISTA,"LATIN AMERICA, México, and the CARIBBEAN",,Rio de Janeiro,,,http://www.cieep.org.br/,
atlas,CENTRO PARA EL ANALYSIS DE DECISIONES PÚBLICAS (CADEP),"LATIN AMERICA, México, and the CARIBBEAN",,Guatemala City,,,http://cadep.ufm.edu/,
atlas,CENTRO PARA LA APERTURA Y EL DESARRROLLO DE AMERICA LATINA (CADAL),"LATIN AMERICA, México, and the CARIBBEAN",,Buenos Aires,,,http://www.cadal.org/,
atlas,CENTRO PARAGUAYO DE ESTUDIOS DE DESARROLLO ECONOMIC Y SOCIAL,"LATIN AMERICA, México, and the CARIBBEAN",,Asunción,,,,
atlas,DEMOCRACIA Y DESARROLLO,"LATIN AMERICA, México, and the CARIBBEAN",,Lima,,,http://www.ddint.org/welcome.html,
atlas,ESCUELA SUPERIOR DE ECONOMIA Y ADMINISTRACION DE EMPRESAS (ESEADE),"LATIN AMERICA, México, and the CARIBBEAN",,Buenos Aires,,,http://www.eseade.edu.ar/,
atlas,FONDATION ESPOIR,"LATIN AMERICA, México, and the CARIBBEAN",,Port-au-Prince,,,,
atlas,FORO DE ESTUDIOS SOBRE LA ADMINISTRACION DE JUSTICIA (FORES),"LATIN AMERICA, México, and the CARIBBEAN",,Buenos Aires,,,http://www.foresjusticia.org.ar/,
atlas,FORO REPUBLICANO,"LATIN AMERICA, México, and the CARIBBEAN",,Buenos Aires,,,http://www.fororepublicano.com/,
atlas,FUNDACIÓN ATLAS 1853,"LATIN AMERICA, México, and the CARIBBEAN",,Buenos Aires,,,http://www.atlas.org.ar/,
atlas,FUNDACIÓN BASES,"LATIN AMERICA, México, and the CARIBBEAN",,Rosario,,,http://www.fundacionbases.org/eng_inst_info.php,
atlas,FUNDACIÓN CARLOS LLERAS,"LATIN AMERICA, México, and the CARIBBEAN",,Bogotá,,,http://fundacioncarloslleras.com/,
atlas,FUNDACIÓN ECUADOR LIBRE,"LATIN AMERICA, México, and the CARIBBEAN",,Guayaquil,,,http://www.ecuadorlibre.org/,
atlas,FUNDACIÓN FRIEDRICH A. VON HAYEK,"LATIN AMERICA, México, and the CARIBBEAN",,Buenos Aires,,,http://www.hayek.org.ar/,
atlas,FUNDACIÓN GLOBAL,"LATIN AMERICA, México, and the CARIBBEAN",,Mar de Plata,,,http://www.fglobal.org/,
atlas,FUNDACIÓN HAYEK,"LATIN AMERICA, México, and the CARIBBEAN",,Bogotá,,,,
atlas,FUNDACIÓN IDEA,"LATIN AMERICA, México, and the CARIBBEAN",,México DF,,,http://fundacionidea.org.mx/,
atlas,FUNDACIÓN INSTITUCIONALIDAD Y JUSTICIA,"LATIN AMERICA, México, and the CARIBBEAN",,Santo Domingo,,,http://www.finjus.org.do/,
atlas,FUNDACIÓN JAIME GUZMAN E.,"LATIN AMERICA, México, and the CARIBBEAN",,Santiago,,,http://www.fjguzman.cl/,
atlas,FUNDACIÓN LIBERTAD,"LATIN AMERICA, México, and the CARIBBEAN",,Rosario,,,http://www.libertad.org.ar/,
atlas,FUNDACIÓN LIBERTAD,"LATIN AMERICA, México, and the CARIBBEAN",,Panamá,,,http://www.fundacionlibertad.org.pa/,
atlas,FUNDACIÓN LIBERTAD DEL PARAGUAY,"LATIN AMERICA, México, and the CARIBBEAN",,Asunción,,,http://www.fundacionlibertad.org.py/,
atlas,FUNDACIÓN NICARGÚENSE PARA EL DESAROLLO ECONÓMICO Y SOCIAL (FUNIDES),"LATIN AMERICA, México, and the CARIBBEAN",,Managua,,,http://funides.com/,
atlas,FUNDACIÓN NUEVA DEMOCRACIA,"LATIN AMERICA, México, and the CARIBBEAN",,Santa Cruz de la Sierra,,,http://www.nuevademocracia.org.bo/index.htm,
atlas,FUNDACIÓN PARA EL DESAROLLO DE GUATEMALA (FUNDESA),"LATIN AMERICA, México, and the CARIBBEAN",,Guatemala City,,,http://www.fundesa.org.gt/,
atlas,FUNDACIÓN PARA EL DESARROLLO INTEGRAL DE LA SOCIEDAD (FUDIS),"LATIN AMERICA, México, and the CARIBBEAN",,Santo Domingo,,,,
atlas,FUNDACIÓN PARAGUAYA,"LATIN AMERICA, México, and the CARIBBEAN",,Asunción,,,http://www.fundacionparaguaya.org.py/,
atlas,FUNDACIÓN PENSAR,"LATIN AMERICA, México, and the CARIBBEAN",,Buenos Aires,,,http://www.fundacionpensar.org/,
atlas,FUNDACIÓN PRIMERO PARAGUAY,"LATIN AMERICA, México, and the CARIBBEAN",,Asunción,,,http://www.primeroparaguay.org.py/,
atlas,FUNDACIÓN SALVADOREÑA PARA EL DESARROLLO ECONÓMICO Y SOCIAL (FUSADES),"LATIN AMERICA, México, and the CARIBBEAN",,San Salvador,,,http://www.fusades.org/index.php?cat=4&lang=en,
atlas,INSTITUTO ACTON ARGENTINA,"LATIN AMERICA, México, and the CARIBBEAN",,Buenos Aires,,,http://www.institutoacton.com.ar/,
atlas,INSTITUTO ATLANTICO,"LATIN AMERICA, México, and the CARIBBEAN",,Rio de Janeiro,,,http://www.iatlantico.blogspot.com/,
atlas,INSTITUTO DE CIENCIA ECONOMIA EDUCACION Y SALUD,"LATIN AMERICA, México, and the CARIBBEAN",,Santa Cruz,,,,
atlas,INSTITUTO DE CIENCIA POLITICA,"LATIN AMERICA, México, and the CARIBBEAN",,Bogotá,,,http://www.icpcolombia.org/,
atlas,INSTITUTO DE ESTUDOS EMPRESARIAIS,"LATIN AMERICA, México, and the CARIBBEAN",,Porto Alegre,,,http://www.iee.com.br/,
atlas,INSTITUTO DE INVESTIGACIONES SOCIO-ECONÓMICAS,"LATIN AMERICA, México, and the CARIBBEAN",,La Paz,,,http://www.iisec.ucb.edu.bo/,
atlas,INSTITUTO DE LIBRE EMPRESA,"LATIN AMERICA, México, and the CARIBBEAN",,Lima,,,http://www.ileperu.org/,
atlas,INSTITUTO DE PENSAMIENTO ESTRATEGICO AGORA A.C. (IPEA),"LATIN AMERICA, México, and the CARIBBEAN",,México DF,,,http://www.ipea.org.mx/,
atlas,INSTITUTO DEMOCRACIA Y MERCADO,"LATIN AMERICA, México, and the CARIBBEAN",,Santiago,,,http://www.democraciaymercado.cl/,
atlas,INSTITUTO ECUATORIANO DE ECONOMIA POLITICA (IEEP),"LATIN AMERICA, México, and the CARIBBEAN",,Guayaquil,,,http://www.ieep.org.ec/,
atlas,INSTITUTO INVERTIR,"LATIN AMERICA, México, and the CARIBBEAN",,Lima,,,http://www.invertir.org.pe/,
atlas,INSTITUTO LIBERAL - RIO DE JANEIRO,"LATIN AMERICA, México, and the CARIBBEAN",,Rio de Janeiro,,,http://www.institutoliberal.org.br/,
atlas,INSTITUTO LIBERDADE DO RIO GRANDE DO SUL,"LATIN AMERICA, México, and the CARIBBEAN",,Porto Alegre,,,http://www.institutoliberdade.org.br/index.php,
atlas,INSTITUTO LIBERTAD,"LATIN AMERICA, México, and the CARIBBEAN",,Santiago,,,http://www.institutolibertad.cl/,
atlas,INSTITUTO LIBERTAD,"LATIN AMERICA, México, and the CARIBBEAN",,Cartago,,,http://www.institutolibertad.org/,
atlas,INSTITUTO LIBERTAD Y DEMOCRACIA (ILD),"LATIN AMERICA, México, and the CARIBBEAN",,Lima,,,http://www.ild.org.pe/,
atlas,INSTITUTO LIBERTAD Y PROGRESO (ILP),"LATIN AMERICA, México, and the CARIBBEAN",,Bogotá,,,http://www.libertadyprogreso.net/,
atlas,INSTITUTO LUDWIG VON MISES BRASIL,"LATIN AMERICA, México, and the CARIBBEAN",,Sao Paulo,,,http://www.mises.org.br/,
atlas,INSTITUTO MILLENIUM,"LATIN AMERICA, México, and the CARIBBEAN",,Rio de Janeiro,,,http://www.imil.org.br/,
atlas,INSTITUTO OIKOS,"LATIN AMERICA, México, and the CARIBBEAN",,Santiago,,,,
atlas,INSTITUTO PARA EL DESARROLLO EMPRESARIAL DE LA ARGENTINA (IDEA),"LATIN AMERICA, México, and the CARIBBEAN",,Buenos Aires,,,http://www.ideared.org/,
atlas,INSTITUTO POLITICO PARA LA LIBERTAD,"LATIN AMERICA, México, and the CARIBBEAN",,Lima,,,http://www.iplperu.org/,
atlas,LIBERTAD Y DESARROLLO (LYD),"LATIN AMERICA, México, and the CARIBBEAN",,Santiago,,,http://www.lyd.com/,
atlas,"LIDERAZGO Y VISION, A.C.","LATIN AMERICA, México, and the CARIBBEAN",,Caracas,,,http://www.liderazgoyvision.org/,
atlas,NASSAU INSTITUTE,"LATIN AMERICA, México, and the CARIBBEAN",,Nassau,,,http://www.nassauinstitute.org/,
atlas,POLITICAS PUBLICAS PARA LA LIBERTAD (POPULI),"LATIN AMERICA, México, and the CARIBBEAN",,La Paz,,,http://www.populi.org.bo/,
atlas,RED LIBERAL DE AMERICA LATINA (RELIAL),"LATIN AMERICA, México, and the CARIBBEAN",,México DF,,,http://www.relial.org/,
atlas,RED LIBERTAD,"LATIN AMERICA, México, and the CARIBBEAN",,Buenos Aires,,,http://www.redlibertad.org/indexnuevo2.html,
atlas,SOCIEDADE TOCQUEVILLE,"LATIN AMERICA, México, and the CARIBBEAN",,Brasilia,,,,
atlas,UNIVERSIDAD FRANCISCO MARROQUIN,"LATIN AMERICA, México, and the CARIBBEAN",,Guatemala City,,,https://www.ufm.edu/,
atlas,"3H (LIBERTY, RULE OF LAW, TOLERANCE) MOVEMENT",MIDDLE EAST and NORTH AFRICA,,Istanbul,,,http://3hhareketi.org/,
atlas,AFGHANISTAN ECONOMIC AND LEGAL STUDIES ORGANIZATION (AELSO),MIDDLE EAST and NORTH AFRICA,,Kabul,,,http://www.aelso.org/,
atlas,ASSOCIATION FOR LIBERAL THINKING (ALT),MIDDLE EAST and NORTH AFRICA,,Ankara,,,http://www.liberal-dt.org.tr/,
atlas,EGYPTIAN UNION FOR LIBERAL YOUTH (EULY),MIDDLE EAST and NORTH AFRICA,,Cairo,,,http://www.euly.org/,
atlas,IBN KHALDOUN CENTER FOR DEVELOPMENT STUDIES,MIDDLE EAST and NORTH AFRICA,,Cairo,,,http://www.eicds.org/,
atlas,IRAQI INSTITUTE FOR ECONOMIC REFORM (IIER),MIDDLE EAST and NORTH AFRICA,,Baghdad,,,http://www.iier.org/i/index_E.php?id=1&pg=main_page,
atlas,JERUSALEM INSTITUTE FOR MARKET STUDIES (JIMS),MIDDLE EAST and NORTH AFRICA,,Jerusalem,,,http://www.jims-israel.org/,
atlas,MIDEAST YOUTH,MIDDLE EAST and NORTH AFRICA,,Manama,,,http://www.mideastyouth.com/,
atlas,NILE INSTITUTE OF ECONOMIC STUDIES,MIDDLE EAST and NORTH AFRICA,,Umdurman,,,http://nileinstituteofeconomicstudies.com/,
atlas,PAL-THINK FOR STRATEGIC STUDIES,MIDDLE EAST and NORTH AFRICA,,Gaza,,,http://palthink.org/en/,
atlas,ACTON INSTITUTE FOR THE STUDY OF RELIGION AND LIBERTY,NORTH AMERICA,,,MI,,http://www.acton.org/,
atlas,ADAM SMITH PROGRAM AT THE UNIVERSITY OF RICHMOND,NORTH AMERICA,,,VA,,http://jepson.richmond.edu/conferences/adam-smith/2009_program.html,
atlas,AGENCIA INTERAMERICANA DE PENSAR ECONOMICA,NORTH AMERICA,,,FL,,http://www.aipenet.com/,
atlas,AMERICAN ISLAMIC CONGRESS,NORTH AMERICA,,,DC,,http://www.aicongress.org/,
atlas,ALABAMA POLICY INSTITUTE,NORTH AMERICA,,,AL,,http://www.alabamapolicy.org/,
atlas,ALASKA POLICY FORUM,NORTH AMERICA,,,AK,,http://www.alaskapolicyforum.org/,
atlas,ALBERTA ENTERPRISE GROUP,NORTH AMERICA,,,Alberta,,http://www.albertaenterprisegroup.com/,
atlas,ALLEGHENY INSTITUTE FOR PUBLIC POLICY,NORTH AMERICA,,,PA,,http://www.alleghenyinstitute.org/,
atlas,AMERICAN CONSERVATIVE UNION,NORTH AMERICA,,,VA,,http://www.conservative.org/,
atlas,"AMERICAN CONSUMER INSTITUTE, CENTER FOR CITIZEN RESEARCH",NORTH AMERICA,,,DC,,http://www.theamericanconsumer.org/,
atlas,AMERICAN ENTERPRISE INSTITUTE,NORTH AMERICA,,,DC,,http://www.aei.org/,
atlas,AMERICAN LEGISLATIVE EXCHANGE COUNCIL,NORTH AMERICA,,,DC,,http://www.alec.org/AM/Template.cfm?Section=Home,
atlas,AMERICANS FOR LIMITED GOVERNMENT FOUNDATION,NORTH AMERICA,,,VA,,http://www.getliberty.org/,
atlas,AMERICANS FOR PROSPERITY FOUNDATION,NORTH AMERICA,,,DC,,http://www.afphq.org/,
atlas,AMERICANS FOR TAX REFORM,NORTH AMERICA,,,DC,,http://www.atr.org/,
atlas,AMERICA'S FUTURE FOUNDATION,NORTH AMERICA,,,DC,,http://www.americasfuture.org/,
atlas,ARKANSAS POLICY FOUNDATION,NORTH AMERICA,,,AR,,http://www.arkansaspolicyfoundation.org/,
atlas,ATLANTIC INSTITUTE FOR MARKET STUDIES,NORTH AMERICA,,Halifax,Nova Scotia,,http://www.aims.ca/,
atlas,ATLANTIC LEGAL FOUNDATION,NORTH AMERICA,,,NY,,http://www.atlanticlegal.org/,
atlas,AYN RAND CENTER FOR INDIVIDUAL RIGHTS,NORTH AMERICA,,,DC,,http://www.aynrandcenter.org/,
atlas,AYN RAND INSTITUTE,NORTH AMERICA,,,CA,,http://www.aynrand.org/,
atlas,BEACON HILL INSTITUTE FOR PUBLIC POLICY RESEARCH,NORTH AMERICA,,,MA,,http://www.beaconhill.org/,
atlas,BECKET FUND FOR RELIGIOUS LIBERTY,NORTH AMERICA,,,DC,,http://www.becketfund.org/,
atlas,BENJAMIN RUSH SOCIETY,NORTH AMERICA,,,CA,,http://special.pacificresearch.org/benjamin-rush/,
atlas,BILL OF RIGHTS INSTITUTE,NORTH AMERICA,,,VA,,http://www.billofrightsinstitute.org/,
atlas,BLUEGRASS INSTITUTE FOR PUBLIC POLICY SOLUTIONS,NORTH AMERICA,,,KY,,http://www.billofrightsinstitute.org/,
atlas,BUCKEYE INSTITUTE FOR PUBLIC POLICY SOLUTIONS,NORTH AMERICA,,,OH,,http://www.buckeyeinstitute.org/,
atlas,BUREAUCRASH,NORTH AMERICA,,,DC,,http://www.bureaucrash.com/,
atlas,CAESAR RODNEY INSTITUTE,NORTH AMERICA,,,DE,,http://www.caesarrodney.org/,
atlas,CANADIAN CONSTITUTION FOUNDATION,NORTH AMERICA,,Calgary,Alberta,,http://www.canadianconstitutionfoundation.ca/,
atlas,CANADIAN TAXPAYERS FEDERATION,NORTH AMERICA,,,Saskatchewan,,http://www.taxpayer.com/,
atlas,CAPITAL RESEARCH CENTER,NORTH AMERICA,,,DC,,http://www.capitalresearch.org/,
atlas,CASCADE POLICY INSTITUTE,NORTH AMERICA,,,OR,,http://www.cascadepolicy.org/,
atlas,CATO INSTITUTE,NORTH AMERICA,,,DC,,http://www.cato.org/,
atlas,CENTER FOR COMPETITIVE POLITICS,NORTH AMERICA,,,VA,,http://www.campaignfreedom.org/,
atlas,CENTER FOR FREEDOM AND PROSPERITY FOUNDATION,NORTH AMERICA,,,VA,,http://www.freedomandprosperity.org/,
atlas,"CENTER FOR GLOBAL DEVELOPMENT, TECHNOLOGICAL CHANGE AND ENTREPRENEURSHIP AT THE UNIVERSITY OF TEXAS AT DALLAS",NORTH AMERICA,,,TX,,http://www.elenalabastida.com/,
atlas,CENTER FOR INTERNATIONAL PRIVATE ENTERPRISE (CIPE),NORTH AMERICA,,,DC,,http://www.cipe.org/,
atlas,CENTER FOR POLITICAL AND ECONOMIC THOUGHT (ST. VINCENT COLLEGE),NORTH AMERICA,,,PA,,,
atlas,CENTER FOR SECURITY POLICY,NORTH AMERICA,,,DC,,http://www.centerforsecuritypolicy.org/,
atlas,CENTER FOR THE AMERICAN EXPERIMENT,NORTH AMERICA,,,MN,,http://www.americanexperiment.org/,
atlas,CENTER FOR THE STUDY OF CARBON AND ENERGY MARKETS,NORTH AMERICA,,,VA,,,
atlas,CENTER FOR VISION AND VALUES AT GROVE CITY COLLEGE,NORTH AMERICA,,,PA,,http://www.visandvals.org/,
atlas,CHARLES G. KOCH CHARITABLE FOUNDATION,NORTH AMERICA,,,DC,,http://www.cgkfoundation.org/,
atlas,CITIZENS' COUNCIL ON HEALTH CARE,NORTH AMERICA,,,MN,,http://www.cchconline.org/,
atlas,CIVITAS CANADA,NORTH AMERICA,,Halifax,Nova Scotia,,http://www.civitascanada.ca/public/,
atlas,CLARE BOOTHE LUCE POLICY INSTITUTE,NORTH AMERICA,,,VA,,http://www.cblpi.org/,
atlas,CLAREMONT INSTITUTE,NORTH AMERICA,,,CA,,http://www.claremont.org/,
atlas,COMMON SENSE INSTITUTE OF NEW JERSEY,NORTH AMERICA,,,NJ,,http://commonsenseinstitutenj.org/,
atlas,COMMONWEALTH FOUNDATION,NORTH AMERICA,,,PA,,http://www.commonwealthfoundation.org/,
atlas,COMPETITIVE ENTERPRISE INSTITUTE,NORTH AMERICA,,,DC,,http://www.cei.org/,
atlas,CONSUMERS FOR HEALTH CARE CHOICES,NORTH AMERICA,,,MD,,http://www.chcchoices.org/,
atlas,COUNCIL ON FOREIGN RELATIONS,NORTH AMERICA,,,NY,,http://www.cfr.org/,
atlas,DONORSTRUST,NORTH AMERICA,,,VA,,http://www.donorstrust.org/,
atlas,ETHAN ALLEN INSTITUTE,NORTH AMERICA,,,VT,,http://www.ethanallen.org/,
atlas,EVERGREEN FREEDOM FOUNDATION,NORTH AMERICA,,,WA,,http://www.effwa.org/,
atlas,FEDERALIST SOCIETY FOR LAW AND PUBLIC POLICY STUDIES,NORTH AMERICA,,,DC,,http://www.fed-soc.org/,
atlas,FOREIGN POLICY RESEARCH INSTITUTE,NORTH AMERICA,,,PA,,http://wwww.fpri.org/,
atlas,FORUM FOR CITIZENSHIP AND ENTERPRISE AT THE NORTHWOOD UNIVERSITY,NORTH AMERICA,,,MI,,http://www.northwood.edu/,
atlas,FOUNDATION FOR ECONOMIC EDUCATION,NORTH AMERICA,,,NY,,http://www.fee.org/,
atlas,FOUNDATION FOR INDIVIDUAL RIGHTS IN EDUCATION (FIRE),NORTH AMERICA,,,PA,,http://www.thefire.org/,
atlas,FOUNDATION FOR RESEARCH ON ECONOMICS AND THE ENVIRONMENT,NORTH AMERICA,,,MT,,http://www.free-eco.org/,
atlas,FRASER INSTITUTE (TORONTO OFFICE),NORTH AMERICA,,Toronto,Ontario,,http://www.fraserinstitute.org/,
atlas,FRASER INSTITUTE (VANCOUVER OFFICE),NORTH AMERICA,,Vancouver,British Columbia,,http://www.fraserinstitute.org/,
atlas,FREE TO CHOOSE NETWORK,NORTH AMERICA,,,PA,,http://www.freetochoosemedia.org/,
atlas,FREEDOM FOUNDATION OF MINNESOTA,NORTH AMERICA,,,MN,,http://www.freedomfoundationofminnesota.com/,
atlas,FREEDOM WORKS,NORTH AMERICA,,,DC,,http://www.freedomworks.org/,
atlas,FRIEDMAN FOUNDATION FOR EDUCATIONAL CHOICE,NORTH AMERICA,,,IN,,http://www.friedmanfoundation.org/,
atlas,FRONTIER CENTER FOR PUBLIC POLICY (ALBERTA OFFICE),NORTH AMERICA,,,Alberta,,http://www.fcpp.org/,
atlas,FRONTIER CENTRE FOR PUBLIC POLICY (MANITOBA OFFICE),NORTH AMERICA,,Winnipeg,Ontario,,http://www.fcpp.org/,
atlas,FRONTIER CENTRE FOR PUBLIC POLICY (SASKATCHEWAN OFFICE),NORTH AMERICA,,Regina,Saskatchewan,,http://www.fcpp.org/,
atlas,FRONTIERS OF FREEDOM,NORTH AMERICA,,,VA,,,
atlas,FUND FOR AMERICAN STUDIES (TFAS),NORTH AMERICA,,,DC,,http://www.tfas.org/,
atlas,FUTURE OF FREEDOM FOUNDATION,NORTH AMERICA,,,VA,,http://www.fff.org/,
atlas,GALEN INSTITUTE,NORTH AMERICA,,,VA,,http://www.galen.org/,
atlas,GEORGIA PUBLIC POLICY FOUNDATION,NORTH AMERICA,,,GA,,http://www.gppf.org/,
atlas,GOLDWATER INSTITUTE,NORTH AMERICA,,,AZ,,http://www.goldwaterinstitute.org/,
atlas,GRASSROOT INSTITUTE OF HAWAII INC.,NORTH AMERICA,,,HI,,http://www.grassrootinstitute.org/,
atlas,GREAT PLAINS PUBLIC POLICY INSTITUTE,NORTH AMERICA,,,SD,,http://www.greatplainsppi.org/,
atlas,HEARTLAND INSTITUTE,NORTH AMERICA,,,IL,,http://www.heartland.org/,
atlas,HERITAGE FOUNDATION,NORTH AMERICA,,,DC,,http://www.heritage.org/,
atlas,HISPANIC AMERICAN CENTER FOR ECONOMIC RESEARCH (HACER),NORTH AMERICA,,,DC,,http://www.hacer.org/,
atlas,HOOVER INSTITUTION,NORTH AMERICA,,,CA,,http://www.hoover.org/,
atlas,HUDSON INSTITUTE,NORTH AMERICA,,,DC,,http://www.hudson.org/,
atlas,HUMAN RIGHTS FOUNDATION,NORTH AMERICA,,,NY,,http://www.humanrightsfoundation.org/,
atlas,IDAHO FREEDOM FOUNDATION,NORTH AMERICA,,,ID,,http://www.idahofreedom.net/,
atlas,ILLINOIS POLICY INSTITUTE,NORTH AMERICA,,,IL,,http://www.illinoispolicyinstitute.org/,
atlas,INDEPENDENCE INSTITUTE,NORTH AMERICA,,,CO,,http://www.i2i.org/,
atlas,INDEPENDENT INSTITUTE,NORTH AMERICA,,,CA,,http://www.independent.org/,
atlas,INDEPENDENT WOMEN'S FORUM,NORTH AMERICA,,,DC,,http://www.iwf.org/,
atlas,INSTITUTE FOR HUMANE STUDIES,NORTH AMERICA,,,VA,,http://www.theihs.org/,
atlas,INSTITUTE FOR JUSTICE,NORTH AMERICA,,,VA,,http://www.ij.org/,
atlas,INSTITUTE FOR LIBERAL STUDIES,NORTH AMERICA,,Windsor,Ontario,,http://www.liberalstudies.ca/,
atlas,INSTITUTE FOR POLICY INNOVATION,NORTH AMERICA,,,TX,,http://www.ipi.org/,
atlas,INSTITUTE OF WORLD POLITICS,NORTH AMERICA,,,DC,,http://www.iwp.edu/,
atlas,INTELLECTUAL TAKEOUT,NORTH AMERICA,,,MN,,,
atlas,INTERCOLLEGIATE STUDIES INSTITUTE,NORTH AMERICA,,,DE,,http://www.isi.org/,
atlas,INTERNATIONAL SOCIETY FOR INDIVIDUAL LIBERTY,NORTH AMERICA,,,CA,,http://www.isil.org/,
atlas,JAMES MADISON INSTITUTE,NORTH AMERICA,,,FL,,http://www.jamesmadison.org/,
atlas,"JOHN JAY INSTITUTE FOR FAITH, SOCIETY AND LAW",NORTH AMERICA,,,CO,,http://www.johnjayinstitute.org/,
atlas,JOHN K. MACIVER INSTITUTE FOR PUBLIC POLICY,NORTH AMERICA,,,WI,,http://www.maciverinstitute.com/,
atlas,JOHN LOCKE FOUNDATION,NORTH AMERICA,,,NC,,http://www.johnlocke.org/,
atlas,JOHN WILLIAM POPE CIVITAS INSTITUTE,NORTH AMERICA,,,NC,,http://www.jwpcivitasinstitute.org/,
atlas,JOSIAH BARTLETT CENTER FOR PUBLIC POLICY,NORTH AMERICA,,,NH,,http://www.jbartlett.org/,
atlas,JUST FACTS FOUNDATION,NORTH AMERICA,,,NJ,,http://www.justfacts.com/,
atlas,KANSAS POLICY INSTITUTE,NORTH AMERICA,,,KS,,http://www.kansaspolicy.org/,
atlas,LAISSEZ FAIRE BOOKS,NORTH AMERICA,,,AZ,,http://www.lfb.org/,
atlas,LANGUAGE OF LIBERTY INSTITUTE,NORTH AMERICA,,,AZ,,http://www.languageofliberty.org/,
atlas,LAW AND ECONOMICS CENTER AT GEORGE MASON UNIVERSITY,NORTH AMERICA,,,VA,,http://www.lawecon.org/,
atlas,LEADERSHIP INSTITUTE,NORTH AMERICA,,,VA,,http://www.leadershipinstitute.org/,
atlas,LIBERTY FUND,NORTH AMERICA,,,IN,,http://www.libertyfund.org/,
atlas,LIMITED GOVERNMENT FORUM,NORTH AMERICA,,,CO,,http://www.limitedgovforum.org/,
atlas,LUDWIG VON MISES INSTITUTE,NORTH AMERICA,,,AL,,http://www.mises.org/,
atlas,MACDONALD-LAURIER INSTITUTE FOR PUBLIC POLICY,NORTH AMERICA,,Ottowa,Ontario,,http://www.macdonaldlaurier.ca/,
atlas,MACKINAC CENTER FOR PUBLIC POLICY,NORTH AMERICA,,,MI,,http://www.mackinac.org/,
atlas,MAINE HERITAGE POLICY CENTER,NORTH AMERICA,,,ME,,http://www.mainepolicy.org/,
atlas,MANHATTAN INSTITUTE FOR POLICY RESEARCH,NORTH AMERICA,,,NY,,http://www.manhattan-institute.org/,
atlas,MANNING CENTRE FOR BUILDING DEMOCRACY,NORTH AMERICA,,Calgary,Alberta,,http://www.manningcentre.ca/,
atlas,MARYLAND PUBLIC POLICY INSTITUTE,NORTH AMERICA,,,MD,,http://www.mdpolicy.org/,
atlas,MATTHEW RYAN PROJECT FOR THE STUDY OF FREE INSTITUTIONS AND THE PUBLIC GOOD,NORTH AMERICA,,,PA,,http://www.villanova.edu/ryancenter/missionstatement.htm,
atlas,MEDIA RESEARCH CENTER,NORTH AMERICA,,,VA,,http://www.mediaresearch.org/,
atlas,MERCATUS CENTER AT GEORGE MASON UNIVERSITY,NORTH AMERICA,,,VA,,http://www.mercatus.org/,
atlas,MILTON & ROSE D. FRIEDMAN FOUNDATION,NORTH AMERICA,,,IN,,http://www.friedmanfoundation.org/,
atlas,MINARET OF FREEDOM INSTITUTE,NORTH AMERICA,,,MD,,http://www.minaret.org/,
atlas,MISSISSIPPI CENTER FOR PUBLIC POLICY,NORTH AMERICA,,,MS,,http://www.mspolicy.org/,
atlas,MONT PELERIN SOCIETY,NORTH AMERICA,,,VA,,http://www.montpelerin.org/,
atlas,MONTANA POLICY INSTITUTE,NORTH AMERICA,,,MT,,http://www.montanapolicy.org/,
atlas,MONTREAL ECONOMIC INSTITUTE,NORTH AMERICA,,Montreal,Quebec,,http://www.iedm.org/,
atlas,MOVING PICTURE INSTITUTE,NORTH AMERICA,,,NY,,http://www.movingpictureinstitute.org/,
atlas,NATIONAL CENTER FOR POLICY ANALYSIS,NORTH AMERICA,,,DC,,http://www.nationalcenter.org/,
atlas,NATIONAL CENTER FOR PUBLIC POLICY RESEARCH,NORTH AMERICA,,,DC,,http://www.nationalcenter.org/,
